0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,0.0,0.0,0.0,0.4039583333333333,0.10472222222222222,0.9714583333333333,0.029861111111111113,83.18951388888888,56.327222222222225,0.2442361111111111,0.4602777777777778,150.0479861111111,72.28236111111111,6.792083333333333,0.08104166666666666
0.0,0.0,0.0,0.0,0.3721527777777778,0.09777777777777778,0.905625,0.045208333333333336,82.84381944444445,57.00881944444444,0.22944444444444445,0.4523611111111111,144.0475,71.52298611111111,6.252638888888889,0.07347222222222222
0.0,0.0,0.0,0.0,0.34618055555555555,0.09125,0.839375,0.05979166666666667,82.79541666666667,58.766666666666666,0.21479166666666666,0.46076388888888886,137.99583333333334,70.65763888888888,5.764166666666667,0.06722222222222222
0.0,0.0,0.0,0.0,0.32611111111111113,0.13868055555555556,0.7784027777777778,0.05618055555555555,82.41486111111111,59.08479166666667,0.20118055555555556,0.46819444444444447,131.86993055555556,69.0125,5.300416666666667,0.09701388888888889
0.0,0.0,0.0,0.0,0.30277777777777776,0.13069444444444445,0.7153472222222222,0.05333333333333334,82.11715277777778,59.951319444444444,0.18736111111111112,0.4786111111111111,126.12666666666667,68.07284722222222,4.969236111111111,0.08958333333333333
0.0,0.0,0.0,0.0,0.2813888888888889,0.12305555555555556,0.6531944444444444,0.06861111111111111,81.63270833333333,60.25611111111111,0.1736111111111111,0.4855555555555556,120.77347222222222,66.21534722222222,4.569652777777778,0.08215277777777778
0.0,0.0,0.0,0.0,0.30118055555555556,0.150625,0.6434722222222222,0.0654861111111111,81.01868055555556,61.951319444444444,0.17770833333333333,0.4803472222222222,115.3561111111111,64.61631944444444,4.223611111111111,0.07534722222222222
0.0,0.0,0.0,0.0,0.2783333333333333,0.1413888888888889,0.6045138888888889,0.06256944444444444,80.40916666666666,62.95638888888889,0.18159722222222222,0.4872222222222222,109.84506944444445,62.52590277777778,3.895138888888889,0.06965277777777777
0.0,0.0,0.0,0.0,0.2742361111111111,0.24125,0.6098611111111111,0.059583333333333335,80.66208333333333,63.932916666666664,0.18625,0.4579861111111111,104.80298611111111,60.74111111111111,3.5763194444444446,0.06555555555555556
0.0,0.0,0.0,0.0,0.2540277777777778,0.2284027777777778,0.5750694444444444,0.05659722222222222,80.6225,64.42791666666666,0.17215277777777777,0.4292361111111111,99.66763888888889,58.708333333333336,3.252083333333333,0.07909722222222222
0.0,0.0,0.0,0.0,0.23555555555555555,0.21541666666666667,0.5209027777777778,0.05354166666666667,80.29375,65.365,0.17652777777777778,0.4372916666666667,94.85701388888889,56.46625,3.020347222222222,0.07409722222222222
0.0,0.0,0.0,0.0,0.2182638888888889,0.20340277777777777,0.46965277777777775,0.050555555555555555,79.710625,66.19131944444445,0.18090277777777777,0.44513888888888886,90.40131944444444,54.32083333333333,2.7572916666666667,0.069375
0.0,0.0,0.0,0.0,0.39590277777777777,0.1904861111111111,0.419375,0.04756944444444444,79.65902777777778,67.17895833333333,0.25631944444444443,0.5249305555555556,86.545625,52.87236111111111,2.857986111111111,0.06465277777777778
0.0,0.0,0.0,0.0,0.37243055555555554,0.1775,0.369375,0.04451388888888889,78.89923611111111,67.4732638888889,0.23902777777777778,0.5185416666666667,82.80604166666667,50.74875,2.5875,0.07979166666666666
0.0,0.0,0.0,0.0,0.3858333333333333,0.16618055555555555,0.34208333333333335,0.041527777777777775,77.66152777777778,68.13493055555556,0.2934027777777778,0.5538194444444444,79.33354166666666,49.108402777777776,2.3427777777777776,0.07444444444444444
0.0,0.0,0.0,0.0,0.3634027777777778,0.1545138888888889,0.29694444444444446,0.03854166666666667,76.77534722222222,68.74909722222222,0.2750694444444444,0.5223611111111112,76.34604166666666,47.145694444444445,2.123263888888889,0.06902777777777777
0.0,0.0,0.0,0.0,0.3400694444444444,0.1426388888888889,0.2509722222222222,0.035486111111111114,76.47083333333333,68.96576388888889,0.29194444444444445,0.533125,73.77701388888889,45.12618055555556,1.9127777777777777,0.06354166666666666
0.0,0.0,0.0,0.0,0.3177083333333333,0.131875,0.20868055555555556,0.050208333333333334,75.94659722222222,69.56013888888889,0.27361111111111114,0.5566666666666666,71.449375,43.30340277777778,1.7277777777777779,0.058194444444444444
0.0,0.0,0.0,0.0,0.29680555555555554,0.1226388888888889,0.213125,0.04666666666666667,74.713125,70.07659722222222,0.30993055555555554,0.5258333333333334,69.14034722222222,41.24666666666667,1.5693055555555555,0.053125
0.0,0.0,0.0,0.0,0.2759027777777778,0.11513888888888889,0.25763888888888886,0.06069444444444445,73.894375,70.00840277777777,0.3275,0.5097916666666666,67.11506944444444,39.76923611111111,1.4172222222222222,0.04826388888888889
0.0,0.0,0.0,0.0,0.3972222222222222,0.10847222222222222,0.28506944444444443,0.05645833333333333,73.10347222222222,70.48118055555555,0.32652777777777775,0.7161805555555556,65.01256944444444,38.25423611111111,1.3801388888888888,0.043611111111111114
0.0,0.0,0.0,0.0,0.39118055555555553,0.10097222222222223,0.27666666666666667,0.05229166666666667,72.60868055555555,70.86701388888889,0.34368055555555554,0.6933333333333334,63.030833333333334,36.81506944444445,1.273611111111111,0.03972222222222222
0.0,0.0,0.0,0.0,0.3678472222222222,0.09347222222222222,0.25590277777777776,0.04881944444444444,72.68618055555555,70.583125,0.32513888888888887,0.6567361111111111,60.101597222222225,35.418958333333336,1.177361111111111,0.037083333333333336
0.0,0.0,0.0,0.0,0.4527083333333333,0.08680555555555555,0.24173611111111112,0.04576388888888889,72.26090277777777,70.22513888888889,0.3076388888888889,0.6228472222222222,57.17777777777778,33.99,1.126875,0.034722222222222224
0.0,0.0,0.0,0.0,0.7355555555555555,0.0973611111111111,0.298125,0.042708333333333334,72.50083333333333,70.06694444444445,0.2909027777777778,0.5978472222222222,54.22298611111111,32.57013888888889,1.0349305555555555,0.03222222222222222
0.0,0.0,0.0,0.0,0.7344444444444445,0.09041666666666667,0.300625,0.03979166666666667,72.78527777777778,69.9804861111111,0.27493055555555557,0.6391666666666667,51.27048611111111,31.338402777777777,1.0785416666666667,0.1361111111111111
0.0,0.0,0.0,0.0,0.7384722222222222,0.083125,0.2849305555555556,0.03673611111111111,72.54604166666667,69.35576388888889,0.25972222222222224,0.605,48.41361111111111,30.054444444444446,1.0629861111111112,0.13
0.0,0.0,0.0,0.0,0.7046527777777778,0.07569444444444444,0.2698611111111111,0.033680555555555554,72.5775,70.10201388888889,0.245,0.6058333333333333,46.792291666666664,29.052083333333332,1.071388888888889,0.12375
0.0,0.0,0.0,0.0,0.7938194444444444,0.06875,0.255625,0.03076388888888889,72.67618055555556,69.87361111111112,0.22979166666666667,0.6526388888888889,45.72354166666667,27.864791666666665,1.1438194444444445,0.11805555555555555
0.0,0.0,0.0,0.0,0.7568055555555555,0.06145833333333333,0.24104166666666665,0.027708333333333335,72.28590277777778,68.99409722222222,0.215,0.6341666666666667,44.54159722222222,26.60076388888889,1.378263888888889,0.11194444444444444
0.0,0.0,0.0,0.0,0.7194444444444444,0.05402777777777778,0.22652777777777777,0.0325,71.82673611111112,68.90215277777777,0.25333333333333335,0.6341666666666667,43.468333333333334,25.697152777777777,1.4847222222222223,0.10583333333333333
0.0,0.0,0.0,0.0,0.6863888888888889,0.11791666666666667,0.23791666666666667,0.029930555555555554,71.52208333333333,67.88986111111112,0.23715277777777777,0.5975694444444445,43.17701388888889,24.62034722222222,1.5888888888888888,0.1
0.0,0.0,0.0,0.0,0.7924305555555555,0.108125,0.2226388888888889,0.027777777777777776,70.39590277777778,67.15895833333333,0.28479166666666667,0.58,42.94875,24.386111111111113,1.6403472222222222,0.09388888888888888
0.0,0.0,0.0,0.0,0.7514583333333333,0.09923611111111111,0.20743055555555556,0.025972222222222223,69.79694444444445,66.05118055555556,0.2947222222222222,0.5447916666666667,43.18534722222222,23.628333333333334,1.718125,0.08847222222222222
0.0,0.0,0.0,0.0,0.7103472222222222,0.09194444444444444,0.19277777777777777,0.02423611111111111,69.07833333333333,65.06722222222223,0.29354166666666665,0.5105555555555555,43.68902777777778,23.108541666666667,1.7570833333333333,0.08388888888888889
0.0,0.0,0.0,0.0,0.6888888888888889,0.08381944444444445,0.17756944444444445,0.022708333333333334,68.59583333333333,64.14118055555555,0.27458333333333335,0.4770138888888889,44.27986111111111,22.516180555555554,1.7275,0.07888888888888888
0.0,0.0,0.0,0.0,0.6486111111111111,0.0757638888888889,0.180625,0.021597222222222223,67.15743055555555,63.08006944444445,0.25708333333333333,0.44354166666666667,44.99347222222222,21.788541666666667,1.8029166666666667,0.07402777777777778
0.0,0.0,0.0,0.0,0.6093055555555555,0.06847222222222223,0.18395833333333333,0.02034722222222222,66.21597222222222,62.24604166666666,0.2575,0.4295833333333333,45.98048611111111,21.281666666666666,1.8152083333333333,0.06944444444444445
0.0,0.0,0.0,0.0,0.5888194444444445,0.063125,0.17027777777777778,0.019097222222222224,65.46590277777777,61.279513888888886,0.24291666666666667,0.43194444444444446,47.08486111111111,20.407222222222224,1.9372916666666666,0.09986111111111111
0.0,0.0,0.0,0.0,0.5493055555555556,0.060069444444444446,0.15868055555555555,0.017986111111111112,63.98520833333333,60.49645833333334,0.22465277777777778,0.44479166666666664,48.01451388888889,19.914444444444445,1.9889583333333334,0.09375
0.0,0.0,0.0,0.0,0.5399305555555556,0.05722222222222222,0.14743055555555556,0.01673611111111111,62.67805555555555,59.192083333333336,0.20673611111111112,0.41125,48.690694444444446,19.400833333333335,2.1994444444444445,0.08791666666666667
0.0,0.0,0.0,0.0,0.5668055555555556,0.05416666666666667,0.1359027777777778,0.015486111111111112,61.38465277777778,58.52333333333333,0.1897222222222222,0.5209027777777778,49.61333333333334,18.91111111111111,2.3070138888888887,0.10916666666666666
0.0,0.0,0.0,0.0,0.5627083333333334,0.051041666666666666,0.12451388888888888,0.014375,60.18534722222222,57.55083333333334,0.1740972222222222,0.5033333333333333,50.46958333333333,18.388680555555556,2.679027777777778,0.10277777777777777
0.0,0.0,0.0,0.0,0.5440277777777778,0.04819444444444444,0.1557638888888889,0.030833333333333334,58.69958333333334,56.83673611111111,0.17791666666666667,0.5165277777777778,51.29569444444444,17.90423611111111,2.7738194444444444,0.09659722222222222
0.0,0.0,0.0,0.0,0.5255555555555556,0.04513888888888889,0.14333333333333334,0.028958333333333332,56.798541666666665,55.542430555555555,0.165,0.5357638888888889,51.635,17.558958333333333,2.8694444444444445,0.09125
0.0,0.0,0.0,0.0,0.4875,0.059722222222222225,0.13131944444444443,0.06263888888888888,55.28930555555556,54.714930555555554,0.15291666666666667,0.5014583333333333,52.2925,17.051041666666666,2.8993055555555554,0.08597222222222223
0.0,0.0,0.0,0.0,0.4677777777777778,0.05625,0.15479166666666666,0.07729166666666666,53.74090277777778,53.941875,0.14104166666666668,0.5386111111111112,52.514652777777776,16.50722222222222,3.050625,0.08034722222222222
0.0,0.0,0.0,0.0,0.44840277777777776,0.052569444444444446,0.1413888888888889,0.07361111111111111,53.88979166666667,53.632777777777775,0.14201388888888888,0.5925,51.629375,15.854236111111112,3.049722222222222,0.075
0.0,0.0,0.0,0.0,0.4091666666666667,0.049166666666666664,0.12854166666666667,0.10548611111111111,53.62,53.13291666666667,0.14909722222222221,0.5557638888888888,50.22034722222222,15.133819444444445,3.0902777777777777,0.06972222222222223
0.0,0.0,0.0,0.0,0.44180555555555556,0.04541666666666667,0.11743055555555555,0.10097222222222223,53.356458333333336,52.236736111111114,0.139375,0.5902777777777778,48.67118055555556,14.483541666666667,3.280763888888889,0.06409722222222222
0.0,0.0,0.0,0.0,0.4039583333333333,0.059444444444444446,0.108125,0.09666666666666666,53.44340277777778,51.6,0.1428472222222222,0.5727777777777778,46.922291666666666,14.049375,3.3177777777777777,0.05875
0.0,0.0,0.0,0.0,0.4025694444444444,0.05541666666666667,0.1,0.09256944444444444,54.09013888888889,51.141041666666666,0.1342361111111111,0.6196527777777778,44.97673611111111,13.665416666666667,3.305347222222222,0.05347222222222222
0.0,0.0,0.0,0.0,0.4186111111111111,0.051041666666666666,0.09229166666666666,0.08833333333333333,54.28881944444444,50.54972222222222,0.12652777777777777,0.6199305555555555,43.01777777777778,13.3025,3.265972222222222,0.04784722222222222
0.0,0.0,0.0,0.0,0.3811805555555556,0.04861111111111111,0.10215277777777777,0.08402777777777778,54.85659722222222,50.1225,0.11881944444444445,0.5858333333333333,41.008541666666666,12.849791666666667,3.241597222222222,0.0425
0.0,0.0,0.0,0.0,0.3671527777777778,0.04493055555555556,0.09472222222222222,0.07993055555555556,55.320902777777775,49.820902777777775,0.11576388888888889,0.5882638888888889,38.971875,12.741736111111111,3.2281944444444446,0.03722222222222222
0.0,0.0,0.0,0.0,0.39416666666666667,0.041180555555555554,0.08888888888888889,0.07569444444444444,55.2825,49.060069444444444,0.10791666666666666,0.5708333333333333,36.897777777777776,12.377222222222223,3.227847222222222,0.03347222222222222
0.0,0.0,0.0,0.0,0.40618055555555554,0.05520833333333333,0.08340277777777778,0.07138888888888889,55.74673611111111,48.89590277777778,0.10006944444444445,0.5395138888888888,34.835277777777776,12.161111111111111,3.085277777777778,0.03111111111111111
0.0,0.0,0.0,0.0,0.43333333333333335,0.051180555555555556,0.07791666666666666,0.06729166666666667,56.30826388888889,48.27590277777778,0.09229166666666666,0.5063194444444444,32.81256944444444,11.899722222222222,3.2046527777777776,0.02861111111111111
0.0,0.0,0.0,0.0,0.4422916666666667,0.04680555555555556,0.07263888888888889,0.06305555555555556,56.102777777777774,47.829375,0.086875,0.5064583333333333,30.728680555555556,11.580625,3.211875,0.02638888888888889
0.0,0.0,0.0,0.0,0.41465277777777776,0.042569444444444444,0.06715277777777778,0.05875,56.01097222222222,47.5725,0.07902777777777778,0.5185416666666667,28.678402777777777,11.210694444444444,3.2265277777777777,0.02388888888888889
0.0,0.0,0.0,0.0,0.405,0.03854166666666667,0.061875,0.05506944444444444,56.475625,47.234097222222225,0.07159722222222223,0.5959722222222222,26.57673611111111,10.954236111111111,3.1751388888888887,0.021388888888888888
0.0,0.0,0.0,0.0,0.37854166666666667,0.035555555555555556,0.07444444444444444,0.05138888888888889,55.935,46.945277777777775,0.064375,0.5818055555555556,24.568055555555556,10.550555555555556,3.1956944444444444,0.019166666666666665
0.0,0.0,0.0,0.0,0.37201388888888887,0.03388888888888889,0.06895833333333333,0.04777777777777778,55.66118055555555,46.67548611111111,0.06055555555555556,0.58375,22.675763888888888,10.247777777777777,3.276597222222222,0.016666666666666666
0.0,0.0,0.0,0.0,0.3857638888888889,0.03201388888888889,0.06375,0.044305555555555556,55.152569444444445,46.39861111111111,0.05597222222222222,0.6419444444444444,21.414791666666666,10.282638888888888,3.256111111111111,0.014166666666666666
0.0,0.0,0.0,0.0,0.41131944444444446,0.03013888888888889,0.058194444444444444,0.04055555555555555,55.048680555555556,46.439166666666665,0.051666666666666666,0.6683333333333333,21.749513888888888,10.083263888888888,3.254375,0.04736111111111111
0.0,0.0,0.0,0.0,0.4225,0.02847222222222222,0.052708333333333336,0.05479166666666667,54.761875,46.13993055555556,0.04743055555555555,0.6918055555555556,22.08972222222222,10.018888888888888,3.1269444444444443,0.043611111111111114
0.0,0.0,0.0,0.0,0.4334722222222222,0.026597222222222223,0.04784722222222222,0.08597222222222223,54.16104166666667,45.95263888888889,0.06347222222222222,0.6522916666666667,22.35361111111111,9.782847222222221,3.0057638888888887,0.03986111111111111
0.0,0.0,0.0,0.0,0.40770833333333334,0.024722222222222222,0.043263888888888886,0.11576388888888889,54.013958333333335,45.996319444444445,0.059236111111111114,0.6139583333333334,23.579305555555557,9.722222222222221,3.0210416666666666,0.03652777777777778
0.0,0.0,0.0,0.0,0.39958333333333335,0.023055555555555555,0.03895833333333333,0.12756944444444446,53.350347222222226,45.758472222222224,0.05555555555555555,0.6135416666666667,24.900347222222223,9.658333333333333,2.890763888888889,0.03347222222222222
0.0,0.0,0.0,0.0,0.4095138888888889,0.021180555555555557,0.034930555555555555,0.12034722222222222,52.87152777777778,45.505694444444444,0.052083333333333336,0.5745833333333333,26.91986111111111,9.411458333333334,2.7405555555555554,0.030972222222222224
0.0,0.0,0.0,0.0,0.41833333333333333,0.019375,0.0661111111111111,0.11291666666666667,52.04847222222222,45.60138888888889,0.0661111111111111,0.5552777777777778,29.27166666666667,9.130138888888888,2.562777777777778,0.02875
0.0,0.0,0.0,0.0,0.39208333333333334,0.017638888888888888,0.06173611111111111,0.10590277777777778,51.13506944444445,45.65472222222222,0.115,0.53625,31.531805555555554,9.009097222222222,2.440138888888889,0.026944444444444444
0.0,0.0,0.0,0.0,0.3679861111111111,0.01576388888888889,0.05645833333333333,0.09868055555555555,50.17256944444444,45.181736111111114,0.198125,0.5593055555555555,33.73951388888889,8.787916666666666,2.3085416666666667,0.025694444444444443
0.0,0.0,0.0,0.0,0.3615277777777778,0.014027777777777778,0.05201388888888889,0.09159722222222222,50.03638888888889,45.25743055555556,0.1892361111111111,0.5414583333333334,36.30569444444444,8.725138888888889,2.1840972222222224,0.024583333333333332
0.0,0.0,0.0,0.0,0.3547222222222222,0.012222222222222223,0.04840277777777778,0.08520833333333333,49.25541666666667,44.88055555555555,0.1807638888888889,0.5127083333333333,38.775625,8.909236111111111,2.107361111111111,0.023333333333333334
0.0,0.0,0.0,0.017708333333333333,0.33166666666666667,0.010694444444444444,0.04479166666666667,0.0792361111111111,48.32013888888889,44.755208333333336,0.175625,0.49798611111111113,41.04875,9.011805555555556,2.002361111111111,0.022083333333333333
0.0,0.0,0.0,0.017708333333333333,0.30701388888888886,0.009583333333333333,0.041875,0.07402777777777778,47.405972222222225,44.53652777777778,0.16694444444444445,0.5001388888888889,43.40152777777778,8.928194444444445,1.955486111111111,0.020972222222222222
0.0,0.0,0.0,0.017708333333333333,0.3665277777777778,0.008333333333333333,0.03951388888888889,0.08708333333333333,46.21722222222222,43.76229166666667,0.15881944444444446,0.4861111111111111,45.96673611111111,9.147847222222222,1.8598611111111112,0.01972222222222222
0.0,0.0,0.0,0.017083333333333332,0.3413888888888889,0.007083333333333333,0.037083333333333336,0.08229166666666667,44.79326388888889,43.52236111111111,0.15166666666666667,0.4540972222222222,48.29875,9.189305555555556,1.7596527777777777,0.018472222222222223
0.0,0.0,0.0,0.016458333333333332,0.33576388888888886,0.0059722222222222225,0.034652777777777775,0.07798611111111112,43.90229166666666,42.968402777777776,0.14416666666666667,0.4598611111111111,51.008541666666666,9.110902777777778,1.66375,0.017361111111111112
0.0,0.0,0.0,0.035416666666666666,0.3997222222222222,0.004722222222222222,0.08541666666666667,0.07388888888888889,42.35,42.71875,0.15763888888888888,0.481875,52.96118055555556,9.07611111111111,1.5644444444444445,0.01611111111111111
0.0,0.0,0.0,0.034166666666666665,0.39069444444444446,0.003472222222222222,0.0811111111111111,0.06965277777777777,41.27097222222222,42.544583333333335,0.15006944444444445,0.4697222222222222,55.36534722222222,9.177916666666667,1.5185416666666667,0.015
0.0,0.0,0.0,0.032916666666666664,0.4189583333333333,0.002361111111111111,0.07680555555555556,0.06541666666666666,39.634791666666665,41.56659722222222,0.14194444444444446,0.48083333333333333,57.04736111111111,9.344930555555555,1.402638888888889,0.01375
0.0,0.0,0.0,0.03180555555555555,0.4111111111111111,0.0014583333333333334,0.073125,0.06138888888888889,38.18666666666667,41.099583333333335,0.13430555555555557,0.4521527777777778,58.69576388888889,9.412430555555556,1.310486111111111,0.0125
0.0,0.0,0.0,0.03298611111111111,0.384375,0.0008333333333333334,0.06944444444444445,0.05708333333333333,36.86847222222222,40.60444444444445,0.12694444444444444,0.4225,59.78236111111111,9.557986111111111,1.2836805555555555,0.01138888888888889
0.0,0.0,0.0,0.03236111111111111,0.3581944444444444,0.0002777777777777778,0.06569444444444444,0.05291666666666667,37.920138888888886,40.22291666666667,0.1371527777777778,0.39194444444444443,58.733333333333334,9.612152777777778,1.243263888888889,0.010138888888888888
0.0,0.0,0.0,0.031180555555555555,0.3692361111111111,0.0,0.06229166666666667,0.04875,38.57652777777778,39.68006944444444,0.12944444444444445,0.37958333333333333,57.08631944444444,9.536944444444444,1.144375,0.008888888888888889
0.0,0.0,0.0,0.029930555555555554,0.34506944444444443,0.0,0.058611111111111114,0.044444444444444446,39.43048611111111,38.938125,0.12173611111111111,0.36993055555555554,55.23930555555555,9.479791666666667,1.152986111111111,0.0077777777777777776
0.0,0.0,0.0,0.02875,0.34034722222222225,0.0,0.055,0.04027777777777778,40.556041666666665,38.26229166666667,0.11381944444444445,0.37472222222222223,53.14416666666666,9.409097222222222,1.103125,0.006527777777777778
0.0,0.0,0.0,0.027569444444444445,0.3539583333333333,0.0,0.06916666666666667,0.03611111111111111,41.758472222222224,37.72354166666667,0.12409722222222222,0.36868055555555557,51.80381944444444,9.40826388888889,1.0414583333333334,0.005277777777777778
0.0,0.0,0.0,0.026319444444444444,0.3304861111111111,0.0,0.0648611111111111,0.04951388888888889,42.81451388888889,37.47347222222222,0.11534722222222223,0.3620833333333333,51.02979166666667,9.366319444444445,1.0272222222222223,0.004166666666666667
0.0,0.0,0.0,0.025138888888888888,0.3489583333333333,0.0,0.20930555555555555,0.04472222222222222,44.13291666666667,37.261944444444445,0.12451388888888888,0.3803472222222222,50.138958333333335,9.811805555555555,0.9777083333333333,0.002916666666666667
0.0,0.0,0.0,0.023958333333333335,0.32569444444444445,0.0,0.20076388888888888,0.03993055555555555,44.95361111111111,37.05840277777778,0.11590277777777777,0.3645833333333333,49.35534722222222,10.326736111111112,0.9398611111111111,0.0016666666666666668
0.0,0.0,0.0,0.022708333333333334,0.30243055555555554,0.0,0.1920138888888889,0.035069444444444445,45.11048611111111,36.57222222222222,0.10652777777777778,0.35631944444444447,49.008402777777775,10.449444444444444,0.9265277777777777,0.0005555555555555556
0.0,0.0,0.0,0.021527777777777778,0.2992361111111111,0.0,0.1840277777777778,0.030347222222222223,45.55076388888889,35.63270833333333,0.09743055555555556,0.37,49.21715277777778,10.610902777777778,0.9305555555555556,0.0
0.0,0.0,0.0,0.02034722222222222,0.2967361111111111,0.0,0.19319444444444445,0.025833333333333333,46.64881944444444,35.856458333333336,0.08881944444444445,0.3688194444444444,54.498194444444444,11.080277777777777,0.883125,0.0
0.0,0.0,0.0,0.019097222222222224,0.2942361111111111,0.0,0.18381944444444445,0.022291666666666668,46.71284722222222,35.404444444444444,0.08013888888888888,0.3475,63.96951388888889,11.065833333333334,0.8554861111111111,0.017708333333333333
0.0,0.0,0.0,0.017986111111111112,0.5759027777777778,0.0,0.3383333333333333,0.03743055555555556,46.574444444444445,34.454166666666666,0.0901388888888889,0.32631944444444444,73.98631944444445,11.067291666666666,0.8479861111111111,0.017083333333333332
0.0,0.0,0.0,0.01673611111111111,0.700625,0.0,0.37722222222222224,0.035,46.38472222222222,33.9025,0.081875,0.34375,85.45451388888888,10.999027777777778,0.8241666666666667,0.016458333333333332
0.0,0.0,0.0,0.015486111111111112,0.66625,0.0,0.3603472222222222,0.03319444444444444,46.696666666666665,33.221944444444446,0.073125,0.3244444444444444,97.78541666666666,10.975277777777778,0.8361805555555556,0.015902777777777776
0.0,0.0,0.0,0.014375,0.6877777777777778,0.0,0.3449305555555556,0.03145833333333333,46.419583333333335,33.01027777777778,0.0648611111111111,0.30395833333333333,108.98076388888889,11.170763888888889,0.7759027777777778,0.015277777777777777
0.0,0.0,0.0,0.013125,0.6716666666666666,0.0,0.32916666666666666,0.04729166666666667,46.19416666666667,32.71076388888889,0.057291666666666664,0.33881944444444445,119.97909722222222,11.478333333333333,0.7190277777777778,0.014652777777777778
0.0,0.0,0.0,0.011944444444444445,0.6895833333333333,0.0,0.31354166666666666,0.04486111111111111,45.68125,32.780833333333334,0.051944444444444446,0.3358333333333333,129.16125,11.828402777777777,0.66625,0.014097222222222223
0.0,0.0,0.0,0.010763888888888889,0.6545138888888888,0.0,0.2992361111111111,0.0425,44.71111111111111,31.98951388888889,0.06618055555555556,0.31625,137.31722222222223,11.912847222222222,0.6507638888888889,0.013472222222222222
0.0,0.0,0.0,0.00951388888888889,0.6538888888888889,0.0,0.28402777777777777,0.04006944444444444,44.01020833333333,32.049236111111114,0.061875,0.2992361111111111,145.4621527777778,12.327638888888888,0.6009027777777778,0.012847222222222222
0.0,0.0,0.0,0.008333333333333333,0.6564583333333334,0.0,0.26840277777777777,0.03763888888888889,43.35319444444445,31.859861111111112,0.057569444444444444,0.3151388888888889,153.14458333333334,12.814027777777778,0.5713888888888888,0.012291666666666666
0.0,0.0,0.0,0.007152777777777778,0.6201388888888889,0.0,0.25416666666666665,0.035277777777777776,42.189791666666665,31.020208333333333,0.05361111111111111,0.32381944444444444,159.466875,13.120277777777778,0.5445833333333333,0.011666666666666667
0.0,0.0,0.0,0.005902777777777778,0.6071527777777778,0.0,0.2565972222222222,0.03326388888888889,41.156875,30.697222222222223,0.06694444444444445,0.32131944444444444,165.99166666666667,13.809652777777778,0.5025,0.011041666666666667
0.0,0.0,0.0,0.004722222222222222,0.6238888888888889,0.0,0.24090277777777777,0.03138888888888889,40.47944444444445,30.712569444444444,0.06208333333333333,0.3386111111111111,172.50326388888888,14.894166666666667,0.4621527777777778,0.010486111111111111
0.0,0.0,0.0,0.0035416666666666665,0.5871527777777777,0.0,0.2254861111111111,0.029583333333333333,39.48097222222222,30.641111111111112,0.0751388888888889,0.3171527777777778,178.7151388888889,16.200347222222224,0.4241666666666667,0.00986111111111111
0.0,0.0,0.0,0.002638888888888889,1.0455555555555556,0.0,0.2103472222222222,0.02784722222222222,38.63048611111111,30.33652777777778,0.08798611111111111,0.38916666666666666,184.64569444444444,18.010208333333335,0.3885416666666667,0.009236111111111112
0.0,0.0,0.0,0.0020833333333333333,1.050138888888889,0.0,0.1959027777777778,0.043680555555555556,39.127291666666665,30.701319444444444,0.083125,0.36756944444444445,189.0079861111111,19.60451388888889,0.3540277777777778,0.008680555555555556
0.0,0.0,0.0,0.0014583333333333334,1.2295138888888888,0.0,0.18166666666666667,0.04125,40.61326388888889,31.004444444444445,0.0961111111111111,0.38125,194.1876388888889,21.444027777777777,0.32013888888888886,0.008055555555555555
0.0,0.0,0.0,0.0008333333333333334,1.1923611111111112,0.0,0.25555555555555554,0.07430555555555556,40.927638888888886,30.410625,0.090625,0.43375,198.68270833333332,23.81548611111111,0.2870138888888889,0.0075
0.0,0.0,0.0,0.0002777777777777778,1.2270833333333333,0.0,0.2386111111111111,0.08840277777777777,41.857569444444444,31.321527777777778,0.08520833333333333,0.4884027777777778,203.18125,26.94986111111111,0.25548611111111114,0.006875
0.0,0.0,0.0,0.0,1.1679861111111112,0.0,0.22090277777777778,0.08402777777777778,42.606875,31.32236111111111,0.08020833333333334,0.46347222222222223,207.79486111111112,30.290208333333332,0.2607638888888889,0.00625
0.0,0.0,0.0,0.0,1.1872916666666666,0.0,0.20319444444444446,0.11534722222222223,42.88916666666667,31.157083333333333,0.13631944444444444,0.44722222222222224,211.27604166666666,33.50965277777778,0.23055555555555557,0.005694444444444445
0.0,0.0,0.0,0.0,1.1449305555555556,0.0,0.18625,0.10993055555555556,43.45583333333333,30.93076388888889,0.165,0.4401388888888889,214.23777777777778,37.58298611111111,0.20243055555555556,0.005069444444444444
0.0,0.0,0.0,0.0,1.1252083333333334,0.0,0.16854166666666667,0.104375,43.91569444444445,30.758472222222224,0.15708333333333332,0.4327083333333333,216.1667361111111,41.234652777777775,0.19479166666666667,0.0044444444444444444
0.0,0.0,0.0,0.0,1.0642361111111112,0.0,0.1688888888888889,0.09909722222222223,44.245625,30.476180555555555,0.18513888888888888,0.40791666666666665,218.07631944444444,45.440694444444446,0.17118055555555556,0.0038888888888888888
0.0,0.0,0.0,0.0,1.0955555555555556,0.0,0.15194444444444444,0.09402777777777778,44.16361111111111,30.016458333333333,0.17791666666666667,0.38430555555555557,219.123125,49.61354166666667,0.1507638888888889,0.003263888888888889
